id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item,product_name,brand_id,brand_name
146262084,8674391888050,Ngủ ngon và sâu hơn với sự nâng đỡ và thoáng mát từ Gối Memory Foam NoozViệc dành 8 tiếng để ngủ trên một chiếc gối quá dày hoặc quá mỏng sẽ làm bạn cảm thấy mệt mỏi va...,329000,560000,,231000,41,492,,available,,1000,,3797113,NOOZ
143841853,3525543654010,"Thời gian giao hàng chỉ từ 1-3 ngày.Bảo hành 1 đổi 1 bởi BUGU Việt Nam Tên sản phẩm: Bình Giữ Nhiệt Coffee Bugu Mini Inox 304 LI-02 – Hàng Chính Hãng 1, THÔNG SỐ KỸ THUẬT:Thương hiệu: bugu...",149000,149000,,0,0,169,,available,,1000,,568631,Bugu
55786215,8159533924726,"Ghế trẻ em thông minh OKyou NGHS  FF1H -  là dòng sản phẩm mới dành cho các trẻ mẫu giáo,học sinh còn nhỏ nhưng muốn ngồi bàn có kích thước độ cao của người lớn. Ngoài chức năng ngồi nghiêng về phía t...",1395000,1450000,,55000,4,33,,available,,1000,,850415,OKyou
57867023,3339191897104,"Cây lau nhà xoay 360 độ SUNHOUSE KS-MO350I có cán làm bằng inox 201 với tay cầm bằng nhựa PP cao cấp, chắc chắn, không bị han gỉ và có thể tháo lắp dễ dàng khi sử dụng. Cây lau có thể điều chỉnh độ d...",140000,140000,,0,0,0,,available,,1000,,41048,Sunhouse
32328782,1378958870501,"Văn hóa cà phê phin Việt NamVăn hóa cà phê từ lâu đã gắn liền với hình ảnh của những hạt cà đỏ mọng, của mùi hương ngào ngạt vừa thơm nồng lại chan chát và đặc biệt là của những chiếc phin nhôm thấm ...",69000,69000,,0,0,368,,available,,1000,,155734,Trung Nguyên
121268576,4816461858811,"TIỆN DỤNG, ĐẢM BẢO AN TOÀN - CHỈ CÓ THỂ LÀ Ổ CẮM ĐIỆN QUANG Ổ cắm Điện Quang ĐQ ESK SM750SL (5 lỗ 3 chấu) được thiết kế nhỏ gọn giúp dễ dàng di chuyển nhiều vị trí. Sản phẩm được làm từ nhựa ABS có ...",177000,177000,,0,0,78,,available,,1000,,41391,Điện Quang
73177478,4090715090416,"Khay gỗ tròn xoay 360 độ đường kính 25cm, decor trang trí thức ăn, đựng đồ dùng nhà bếp, là sản phẩm xuất khẩu sang USA, được sản xuất tại Việt Nam với những ưu điểm vượt trội:SẢN PHẨM TỰ NHIÊN, THÂN...",139000,190000,,51000,27,7,,available,,1000,,855663,FABUTA
127058707,8838267830710," Móc INOX 304 Treo Đồ nặng, treo thớt, nồi niêu INOX 304 [CHỐNG NƯỚC, CHỐNG RỈ] Dán Mọi Bề Mặt(Hoàn tiền 10 lần nếu giao hàng không đúng mô tả và hỉnh ảnh và video) Giới Thiệu Sản Phẩm:  Móc Inox 304...",15000,15000,,0,0,140,,available,,1000,,5063093,Jodily StarHome
73638934,2949572708793,"Đặc tính sản phẩmCông năng chiên xào tối ưuLòng chảo chống dính bền bỉ, an toàn Bề mặt lòng chảo phủ 2 lớp chống dính Xylan màu đen ánh kim siêu bền của Whitford (Hoa Kỳ). Đây là loại chống dính ...",208000,520000,,312000,60,208,,available,,1000,,31627,Elmich
98562149,6037043512794,"Dùng bảo vệ mối nối dây điện trong gia đình, xe máy, ô tô, xe điều khiển, máy bay điều khiển từ xa, kết nối pinGen co nhiệt có khả năng chống cháy rất tốt, bảo vệ môi trường, máy móc khỏi nguy cơ cháy...",28999,28999,,0,0,26,,available,,1000,,111461,OEM
189536061,7258897774959,"Tên sản phẩm: Thùng rác tự động cảm ứng- Thùng rác thông minh inox sáng bóng RCU01Chất liệu : Inox sáng bóng bậc nhấtSản phẩm có 2 màu cho bạn tham khảoKích thước: 24 *24*36,5 cm ((Dài*rộng*cao)Du...",790000,790000,,0,0,0,,available,,1000,,4305449,Vkit
35905855,9504097226127,"Cây Lau Nhà Pva Lock&Lock - PP, 33 x 6 x 132 cm - Màu Trắng Cây lau nhà lau sạch các loại chất lỏng như sữa, cà phêCác rãnh cực nhỏ trên bề mặt xốp PVA gom sạch hoàn toàn những hạt bụi nhỏ và l...",291000,539000,,248000,46,81,,available,,1000,,48077,Lock&Lock
136227595,6415627628225,Khay đựng remote - điện thoại dán tường có khe luồn sạc nhỏ gọn tiện lợi ( Giao màu ngẫu nhiên )THÔNG TIN SẢN PHẨM :- Màu sắc : shop giao màu ngẫu nhiên - Kích thước : 10x8x3cm- Chất liệu : Nhựa c...,10000,10000,,0,0,47,,available,,1000,,5147565,MAWA
119195755,1507098913214,"Bộ Cây Lau Nhà 360 Độ Đa Năng, Thùng Vắt 2 Ngăn Thông Minh Parroti Pro Max - PX01Bộ lau nhà thông minh Parroti Pro Max - PX01 với khả năng lau sạch sàn nhà một cách nhanh chóng và nhẹ nhàng, phù hợp...",539000,849000,,310000,37,500,,available,,1000,,746615,Parroti
90184964,9540131693859, Gỗ thông mới nhập khẩu: gỗ thông mặt rộng 14cm x dày 2cm x láng mịn 4 mặt Số lượng: 1 tấm gỗ thông mới: Dài 120cm x mặt rộng 14cm x độ dày 2cm + gỗ được xử lý láng mịn 4 mặt--------------         ...,71000,71000,,0,0,3,,available,,1000,,111461,OEM
28445641,9698715255641,"Hộp cơm điện Lock&Lock EJR216 lý tưởng để nấu cơm, hấp trứng, rau, thịt và giữ ấm thức ăn.Hộp cơm có ba tầng. Bạn có thể bảo quản cơm, thịt, súp riêng biệt để đáp ứng nhu cầu bữa ăn của bạn.Nế...",806000,1493000,,687000,46,101,,available,,1000,,48077,Lock&Lock
34818286,5518269660484,"*LƯU Ý: kích thước có thể sai lệch 1-3 cm do quá trình mayTúi quai xách tiện lợiKhóa kéo 3/4 miệng túi, 2 dây kéo chắc chắnVải bạt chống nước, có thể giặt và tái sử dụng nhiều lầnChất liệu bền bỉ cho ...",34000,34000,,0,0,2,,available,,1000,,111461,OEM
54145105,1259816294526,TẠI SAO BẠN NÊN MUA CỌ SILICON THAY VÌ LOẠI SỢI CƯỚC? Đầu cọ làm bằng Silicon mềm giúp tiếp xúc với bề mặt men rộng và sát hơn nên việc chùi nhanh và sạch hơn. Silicon cao cấp khác với các loại đầu...,109000,190000,,81000,43,1096,,available,,1000,,746615,Parroti
90184783,1006649303463," Gỗ thông mới nhập khẩu: Tấm gỗ thông mặt rộng 10cm x dày 1,5cm +  được xử lý láng mịn 4 mặt Số lượng: 1 tấm gỗ thông mới dài 120cm  x mặt rộng 10cm x độ dày 1,5cm + láng mịn 4 mặt -----------------...",40000,40000,,0,0,0,,available,,1000,,111461,OEM
152018784,4486101981172,"Ổ Cắm Điện Đa Năng CubeZ Shoptida ----------Bảo hành 12 tháng , 1 đổi 1 trong 30 ngày đầu----------Sử dụng chịu tải cao dùng tiện cho du lịch, văn phòng, và gia đình----------    ...",249000,300000,,51000,17,81,,available,,1000,,5055663,Shoptida
125913928,2259552961949,"Thông tin sản phẩm:Móc dán tường trong suốt và 3D siêu dính, hình 3D độc đáo, miếng dán trong suốt siêu chịu lực cheo quần, áo, váy đầm- Đặc tính, công dụng: Dán tường chịu lực, cheo các vật dụng cầ...",5000,5000,,0,0,0,,available,,1000,,111461,OEM
892141,9969906367307,"Pin Max 8 + 4 Viên Energizer E92 BP8+4 AAA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 và các thiết bị kỹ thuật số cá nhân k...",137000,137000,,0,0,69,,available,,1000,,19312,Energizer
189253242,1183985308740,- Gỗ thông mới nhập khẩu: gỗ thông mặt rộng 20cm x dày 2cm +  được xử lý láng mịn 4 mặt- Số lượng: 1 tấm gỗ thông mới dài 150cm  x mặt rộng 20cm x độ dày 2cm + gia công láng mịn 4 mặt -------------...,130000,135000,,5000,4,0,,available,,1000,,111461,OEM
121268698,2773474861322,"Thiết kế nhỏ gọn, màu sắc nhã nhặn vừa tay cầm giúp người dùng thoải mái và thuận tiện khi sử dụngBề mặt lưới dày 3 lớp, giúp bắt muỗi hiệu quả đồng thời bảo vệ người dùng, nhất là gia đình có trẻ n...",101000,110000,,9000,8,37,,available,,1000,,41048,Sunhouse
104110135,7613582558735,"Bàn chải nhà tắm Parroti Clever - CR01Sản phẩm Bàn chải nhà tắm Parroti Clever CR01 dùng để chà rửa phòng toilet, nhà tắm, bồn rửa mặt một cách hiệu quả. Chà sạch và nhanh mọi vết dơ bẩn trên sàn, t...",69000,99000,,30000,30,0,,available,,1000,,746615,Parroti
46202190,3178844847277,"Túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester nhằm bảo vệ quần áo được làm từ tơ lụa, ren, len, thổ cẩm, lông thú, gấm, cotton, … tránh bị móc ...",39000,39000,,0,0,1,,available,,1000,,111461,OEM
189264206,2152812986659,- Gỗ Thông mới nhập khẩu: gỗ thông mặt rộng 15cm x dày 3cm +  gia công láng mịn 4 mặt- Số lượng: 1 thanh gỗ thông mới dài 120cm x mặt rộng 15cm x độ dày 3cm + láng mịn 4 mặt-------------------------...,113000,113000,,0,0,0,,available,,1000,,111461,OEM
69909973,2411405472565,"BỘ LAU NHÀ THÔNG MINH TỰ VẮT BLNEC đầy đủ bao gồm:Cán bằng inox không gỉ, chỗ cầm tay siêu êm siêu chắc chắnBàn lau bằng nhựa siêu cứng ABS1 thùng chứa nước 2 ngăn [giặt - vắt khô] riêng biệt, có ...",245000,245000,,0,0,15,,available,,1000,,111461,OEM
112321595,1130794413685,"Đèn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt Chống Cận Thị, Cảm Ứng Siêu Sáng - VinBuy Bóng đèn led có 3 chế độ ánh sáng, mỗi chế độ có 10 kiểu tăng giả...",165000,330000,,165000,50,198,,available,,1000,,4224691,VinBuy
65162494,2128985062474,"** Đệm tròn Ngồi Bệt Đệm Lót Ghế Xinh Xắn  - Bộ sưu tập Đệm Tròn họa tiết hoa văn mang phong cách trẻ trung, thanh nhã sẽ làm bừng sáng nội thất của bạn. Với thiết kế hoa văn thẩm mỹ, đa dạng, sản...",72000,75000,,3000,4,235,,available,,1000,,697923,LIDACO
189252925,1695151757352,"- Gỗ thông mới nhập khẩu: gỗ thông mặt rộng 10cm x dày 1,5cm +  được xử lý láng mịn 4 mặt- Số lượng: 1 tấm gỗ thông mới dài 50cm  x mặt rộng 10cm x độ dày 1,5cm + gia công láng mịn 4 mặt  ---------...",18500,18500,,0,0,0,,available,,1000,,111461,OEM
116811832,4916640823555,Cốc Giữ Nhiệt Coffeeholic Inox 304 Dung Tích 510ml Cao Cấp Kiểu Dáng Hàn Quốc Cầm Tay Sang Trọng BNG07Thông tin sản phẩm Cốc giữ nhiệt Coffee Holic: ️ Chất liệu: lõi inox 304 an toàn️ Nắp làm bằng...,144000,220000,,76000,35,243,,available,,1000,,892751,TAKIHA
105892083,6548435139153,"RÈM DÁN KEO TRỰC TIẾP, KHÔNG DÙNG THANH TREO, KHÔNG CẦN KHOAN LẮP ĐẶT.** Sản phẩm được may và gấp biên, tạo độ thẩm mỹ cao** Chất liệu không co rút bền màu khi giặt** Cấu tạo vải gồm 3 lớp sợi (bao...",89000,89000,,0,0,289,,available,,1000,,111461,OEM
48722252,9019799539234,"1kg - Túi đựng rác gia đình, khách sạn, Bao đựng rác văn phòng size đại 64x78 màu đenAn toàn, tiện lợi, tiết kiệm tối ưu.Đáy túi chắc chắn, chống rò rỉ nước, kín mùi.Giữa các túi có đường gân rất dễ...",39000,68000,,29000,43,137,,available,,1000,,288231,Titapha
189252861,8857433298161,- Gỗ thông mới nhập khẩu: gỗ thông mặt rộng 10cm x dày 1cm + gia công láng mịn 4 mặt - Số lượng: 1 Tấm gỗ thông mới dài 50cm x mặt rộng 10cm x độ dày 1cm + gia công láng mịn 4 mặt -----------------...,14000,14000,,0,0,0,,available,,1000,,111461,OEM
53647975,2492496780692,"Gối ôm gòn/gối hơi cao cấp - Thương hiệu A  Biết đến như là sợi tự nhiên nhẹ nhất trên thế giới, bông gòn được nhiều tín đồ yêu thích bởi sự thoải mái và dễ chịu. Những chiếc gối gòn 100% tự n...",143000,150000,,7000,5,184,,available,,1000,,252399,A
892121,8567702194984,"Pin Max 8 + 4 Viên Energizer E91 BP8+4 AA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 và các thiết bị kỹ thuật số cá nhân kh...",139000,139000,,0,0,250,,available,,1000,,19312,Energizer
70820849,1743485832108,Pin CR2032 Energizer 3V chính hãng  • Loại pin: Pin Lithium.  • Hãng: Energizer (USA).  • Model: Energizer CR2032.  • Điện thế: 3V.  • Kích thước: Pin CR2032/ Pin cúc áo/ Pin đồng xu/ 5004LC/ BR2032/...,57000,57000,,0,0,179,,available,,1000,,19312,Energizer
189255593,7166611789214,- Gỗ thông mới nhập khẩu: gỗ thông vuông 1cm x 1cm + bào láng 4 mặt- Số lượng: 1 thanh gỗ thông mới dài 120cm x mặt rộng 1cm x độ dày 1cm + bào láng 4 mặt.--------------- Gỗ thông được đánh giá cao...,6900,6900,,0,0,0,,available,,1000,,111461,OEM
53497035,7615766542522,"Pin Maxell AAA thanLà loại pin thông dụng nhất , pin sử dụng chất liệu carbon giá thành rẻ so với pin Alkaline, với chất liệu này pin được dùng rất phổ biến trong gia đình, cơ quan… pin AAA giá rẻ hay...",56000,59800,,3800,6,20,,available,,1000,,21437,Maxell
118960590,3851337385307,"Móc treo Parroti Handy HD02 có keo dán thuận tiện không cần khoan đục hoặc đinh vít, dễ dàng lắp đặt và tháo dỡSử dụng để treo các vật dụng như túi xách, chìa khóa, ô dù, mũ hoặc các đồ dùng trong n...",16900,26000,,9100,35,93,,available,,1000,,746615,Parroti
74396976,3481356156769,"Máy xay tỏi ớt bằng tay Lock&Lock - Hàng chính hãng, lực nghiền mạnh với 3 lưỡi dao thép không gỉ- Sản phẩm được làm bằng nhựa PP cao cấp, oan toàn, lưỡi xay bằng thép không gỉ, dây cót đàn hồi ...",99000,171000,,72000,42,1002,,available,,1000,,48077,Lock&Lock
17423771,1693054414764,Hàng năm có khoảng 600 triệu viên pin bị vứt bỏ. Số lượng pin này xếp dài ra sẽ tương đương quãng đường từ Anh sang Úc!Pin có nhiều loại với nhiều kích thước khác nhau: Có viên pin có kích thước chỉ n...,100000,100000,,0,0,430,,available,,1000,,18804,Panasonic
92521124,7804360500613,"Ủng Bọc Giày Đi Mưa Chống Nước Có Đế Chống Trơn Trượt Cao CấpNhững cơn mưa bất chợt không báo trước luôn là nỗi lo đối với mỗi người khi mà áo mưa không thể che hết được toàn cơ thể, vẫn còn đôi chân...",37799,37799,,0,0,0,,available,,1000,,111461,OEM
132144116,5520484417801,"Chiếc thảm có đến 4 lớp giúp thảm hút nước nhanh, chóng ẩm, chống trượt an toàn cho người dùng.Thấm nước nhanh và mau khô phù hợp dùng cho nhà tắmSản phẩm cực kỳ dễ dàng vệ sinh sau mỗi lần sử dụng....",650000,650000,,0,0,189,,available,,1000,,938179,Friday's
174236741,8584642860617,Găng tay cao su tự nhiên Lock&Lock ETM83có móc treo tiện lợi có thể móc lên sau khi sử dụng hoặc giặt rửa.Chất liệu 100% cao su tự nhiên không chứa BPA độc hại.Bảo vệ da và móng giúp tay bạn trá...,31000,56000,,25000,45,0,,available,,1000,,48077,Lock&Lock
144448098,1302733272147,"Thông tin sp :- Kích thước: 21 x 7.5 x 4 cm- Khối lượng: 34 g- Nguyên liệu: Nhựa PP (Polypropylen) nguyên sinh, hạt màu, phụ gia kháng khuẩn (Ag+)- Đạt tiêu chuẩn khắt khe cho các sản phẩm gia dụng, ...",20000,20000,,0,0,10,,available,,1000,,111461,OEM
70898819,2506511849834,"Chất liệu: Bột treMàu sắc: màu ngà như màu sợi tre( ko chất tẩy trắng nên ko phải màu trắng)Thành phần: 100% bột sợi tre nguyên chấtGiấy tre có đặc tính siêu mềm mịn, siêu daiĐặc biệt khi thấm nước, ...",43000,43000,,0,0,140,,available,,1000,,863033,ycool
81141333,9743263998198,"Giới thiệu sản phẩm Combo 2 chảo chống dính đáy từ Tefal - Chảo chiên 24cm G1430405 Day By Day & Chảo xào 26cm G1437705 Tefal Day By Day - Hàng chính hãng LỚP PHỦ TITANIUM Bền chắc với hơn 16,...",469000,746000,,277000,37,880,,available,,1000,,19813,Tefal
144203236,9957405177715,"Túi đựng rác miệng bằng Parroti EnviTúi đựng rác miệng bằng với thiết kế cuộn không lõi, tiết kiệm chi phí. Túi được thiết kế mỏng, nhẹ, dai, gọn gàng. Thích hợp cho dùng trong văn phòng, hộ gia đình...",45000,75000,,30000,40,89,,available,,1000,,746615,Parroti
54686184,5612638961018,"- Vì sản phẩm có rất nhiều họa tiết nên shop sẽ giao ngẫu nhiên nha mong quý khách thông cảm cho shop ạ.- Chất liệu vải dù dày chắc, độ bền cao, có thể giặt sạch và phơi nắng mà không bị phai màu, co...",103000,115000,,12000,10,466,,available,,1000,,837855,XUDI
189308459,6023280237348,- Gỗ thông mới nhập khẩu: gỗ thông 5cm x 10cm + gia công láng mịn 4 mặt- Số lượng: 1 thanh gỗ thông mới dài 100cm x mặt rộng 10cm x độ dày 5cm + láng mịn 4 mặt--------------- Gỗ thông được đánh giá...,100000,100000,,0,0,0,,available,,1000,,111461,OEM
59259444,6937793058205,"Video Chi tiết sản phẩmMùng Chụp, Màn Chụp Tự Bung Không Đáy Chống Muỗi Cao Cấp Thương Hiệu FUNU - Hàng Chính Hãng FUNU (Sản Xuất 100% Tại Việt Nam).Vải tuyn mềm, mịn, bền chắc đảm bảo chất lượn...",140000,180000,,40000,22,288,,available,,1000,,839837,FUNU
118966833,4311364114187,"Móc dán tường treo cây lau nhà siêu chịu lực Parroti Keeper KP02 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sàn như s...",23900,42000,,18100,43,272,,available,,1000,,746615,Parroti
119203295,3693537238951,"Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02Combo 5 Khăn lau bếp lau kính siêu thấm hút Parroti Fiber FB02 được làm từ sợi Microfiber, có tính chất hút nước cực cao, không để lại v...",49000,89000,,40000,45,245,,available,,1000,,746615,Parroti
77775165,7514367100786,"  Hộp Bảo Quản Thủy Tinh Locknlock Top Class có khả năng đóng kín tuyệt đối ngăn chặn không khí bên ngoài và bên trong nhờ ""khóa 4 cạnh"".Nắp được làm từ ""chất liệu tritan"" nên có thể sử dụng lâ...",86000,159000,,73000,46,127,,available,,1000,,48077,Lock&Lock
3480627,9330774535233,"  Bộ Cây Lau Nhà Xoay Tay Compact Spin Mop Lock&Lock ETM466: Thùng Giặt + Cây + Bông LauThùng chứa được làm bằng chất liệu nhựa PP cao cấp, chất lượng, có khả năng chịu được va đập tốt, cho độ...",693000,924000,,231000,25,1049,,available,,1000,,48077,Lock&Lock
184063464,4987412162262,       Giỏ vải đa năng màu ngẫu nhiên đựng đồ trang điểm cá nhân tiện dụng 20*16cm LH88   ️ Kích thước: 20*16*13cm   ️ Chất liệu: vải bố chống thấm   ️ Màu sắc : MÀU NGẪU NHIÊN   Tậu ngay một ...,15000,45000,,30000,67,20,,available,,1000,,111461,OEM
59341791,9663908977020,"Túi lọc trà có dây buộc1 Sản phẩm gồm 100 chiếc Túi lọc trà có dây buộc • Chất liệu vải không dệt.• Tự phân hủy, không ô nhiễm môi trường.• Một túi đựng được khoảng 20g-500g nguyên liệu tùy kích thước...",31000,31000,,0,0,0,,available,,1000,,111461,OEM
72332230,3806086206421,"️ Thông Tin Sản Phẩm:- Kích thước: 32*30*10cm- Chất liệu: Cao Su Non- Màu sắc: 6 màu như hình️ Đặc tính sản phẩm :- Chất liệu vải PP và bông an toàn, mềm mịn khi tiếp xúc- Gối chữ U được thiết k...",119000,119000,,0,0,88,,available,,1000,,111461,OEM
162360312,5945757557724,Chiếu điều hòa sợi mây tổng hợp lót lụa cao cấp Hàng Việt Nam xuất khẩu 2 mặt giá rẻ Chọn size 1.2m - 1.6m - 1.8mChính hãng miDoctor Chiếu điều hòa sợi mây siêu mát hàng Việt Nam miDoctor Chiếu ...,135000,150000,,15000,10,49,,available,,1000,,245945,miDoctor
119007194,6360778845119,"Thanh 4 Móc treo dán tường đa năng Parroti Handy HD41 là sản phẩm tiện ích giúp cho không gian nhà bạn gọn gàng và ngăn nắp hơn, miếng dán chắc chắn và dính trên mọi loại bề mặt sàn như sàn gạch, sàn...",23900,42000,,18100,43,158,,available,,1000,,746615,Parroti
1399571,5944614557985,"Gối Memory Foam 50D Hình Cong Lock&Lock HLW111 là chiếc gối với thiết kế định hình lượn sóng, theo khung của đầu và gáy, giúp điều chỉnh sự gấp khúc của đường thở trong khi ngủ, mang đến cho bạn g...",220000,439000,,219000,50,64,,available,,1000,,48077,Lock&Lock
116819040,1580328299716,"THƯỚC DÂYThước Dây May Đồ là một loại dụng cụ để đo chiều dài, khoảng cách. Đây có thể xem là dụng cụ đo điển hình nhất trong các loại thiết bị đo lường. Với kiểu dáng nhỏ gọn, dễ dàng mang đi theo b...",5000,7000,,2000,29,0,,available,,1000,,5083311,YOGA QG
31206755,2903565065324,"Pin Maxell AAA thanLà loại pin thông dụng nhất , pin sử dụng chất liệu carbon giá thành rẻ so với pin Alkaline, với chất liệu này pin được dùng rất phổ biến trong gia đình, cơ quan… pin AAA giá rẻ hay...",55000,55000,,0,0,211,,available,,1000,,21437,Maxell
153066085,6009850431003,"Pin Maxell CR2032 cao cấp được sản xuất từ chắt liệu Lithium chất lượng cao, có khả năng lưu trữ năng lượng lên tới 10 năm, độ xả pin thấp, không bị chảy nước.Pin Maxell CR2032 có thiệt kế mỏng, dẹp, ...",30000,30000,,0,0,2,,available,,1000,,21437,Maxell
64988886,2301709821421,Bình giữ nhiệt Lock&Lock Flat nắp gỗ 400ml - LHC4227 có phần thân làm bằng thép không gỉ cao cấp (SUS316) mang lại sự sạch sẽ và an toàn vệ sinh hơn khi sử dụng.Lọc trà có thể tháo rời thuận t...,288000,534000,,246000,46,123,,available,,1000,,48077,Lock&Lock
119309533,7400834045218,"ĐIỂM NỔI BẬT CỦA GỐI NGỦ NHANH GEL LẠNH EMAThiết kế chuẩn công thái học: Tốt cho đốt sống cổ, tuần hoàn máu não và hỗ trợ ngủ nhanhChất liệu cao cấp: Sự kết hợp tuyệt vời giữa cao su non và gel lạnh...",330000,660000,,330000,50,337,,available,,1000,,3955813,Ema
133573968,2845530259132,...,92000,124950,,32950,26,154,,available,,1000,,111461,OEM
71174837,3637481354666,"Đèn Pin Mini Siêu Sáng XML-T6 miDoctor - Chính HãngThích hợp cho các hoạt động bảo vệ, tuần tra quan sát, cứu hộ cứu nạnCó độ sáng cao với khả năng chiếu sáng tối đa lên đến 1000 lumensSử dụng đèn...",95000,150000,,55000,37,524,,available,,1000,,245945,miDoctor
186202546,6639729789916,*Thông tin sản phẩm:+ Loại sản phẩm: Đèn pin+ Nguồn sáng: Bóng đèn LED+ Loại công tắc: cảm ứng+ Cung cấp điện: sạc Type -C+ Khoảng cách chiếu sáng: <50 m+ Công suất: 10W+ Không thấm nước: Có+...,109000,109000,,0,0,2,,available,,1000,,111461,OEM
74605907,1294038137879,"Khăn măt/ Khăn tắm cao cấp, kiểu dáng sang trọngChất liệu: vải cotton Kích thước khăn: rộng 34cm x dài 75cmMàu sắc: nâu nhạt, trắng sữa (màu be), màu xanh lamCó dải chỉ vàng, tạo điểm nhấn, sang t...",39999,39999,,0,0,0,,available,,1000,,111461,OEM
103780888,3412188982691,"Ổ cắm có dây - Ổ điện an toàn - Ổ cắm điện đa năng - Ổ cắm điện Lioa ( 4 - 6 - 10 ổ cắm ) dây 5m và 3m Lioa - hàng chính hãng cao cấp - Giao màu ngẫu nhiên Bảo vệ quá tải bằng CB , khi sử dụn...",77900,77900,,0,0,21,,available,,1000,,144845,LiOA
2119169,4204353763551,"Bộ Cây Lau Nhà Lock&Lock Squeeze Flat Mop ETM471 thiết kế xô tứ giác thông minh, khe vắt vừa có thể vắt khô nước vừa loại các vết bẩn một cách dễ dàng.Thiết kế thùng chứa nước nhỏ gọn và sang t...",529000,979000,,450000,46,108,,available,,1000,,48077,Lock&Lock
72459016,9822408842782,...,179000,350000,,171000,49,401,,available,,1000,,484375,OENON
131407951,2155890578632,"       Đặc điểm nổi bật .   -Bàn làm việc chữ K mẫu mới sản phẩm được ra mắt năm 2020   Chất liệu khung xương bàn được gia công bằng thép sơn tĩnh điện, chống gỉ sét.   Ván gỗ nhân tạo (MFC) có...",396000,396000,,0,0,327,,available,,1000,,111461,OEM
102488853,2545049172651," Sản phẩm chính hãng , nguồn gốc xuất xứ rõ ràng , hàng chất lượng cao. Tư vấn/hướng dẫn nhiệt tình chu đáo. Hãy chọn sản phẩm của SHOP để được trải nghiệm mua sắm tuyệt vời nhất với sản phẩm chất lượ...",238590,370000,,131410,36,462,,available,,1000,,868633,ENCOVINA
121396300,9916972717714,"Dây rút nhựa 10cm, 15cm, 25cm, 30cmDây rút nhựa PSE là một loại sợi được làm bằng chất liệu nhựa (PA Nylon 66) nguyên sinh. Ưu điểm của nhựa polime này là dẻo dai; bền bỉ và chịu lực; chịu nhiệt khá ...",6700,6700,,0,0,0,,available,,1000,,111461,OEM
467912,1273756821437,  Máy Khoan Động Lực Bosch GSB 550 SET Và Bộ Dụng Cụ 100 Chi Tiết   được thiết kế với nhiều dụng cụ đi kèm nhằm hỗ trợ tối đa cho nhu cầu sử dụng của người tiêu dùng. Máy có công suất hoạt     động lớ...,1475000,1475000,,0,0,4,,available,,1000,,25229,Bosch 
96806548,5709426999192,"Gối tựa lưng ghế văn phòng là món đồ cần thiết cho mọi người. Chiếc gối sẽ giúp bạn thoải mái với mọi tư thế ngồi, giảm thiểu đau lưng và các bệnh về cột sống.Bạn vui lòng xem thêm thông tin bên dưới...",199000,227000,,28000,12,116,,available,,1000,,4401579,SHOFUKA
140934602,4446420803133,"Cây Lau Nhà Tự Vắt, Chổi Lau Nhà Thông Minh, Kèm Miếng Lau Microfiber Dày Dặn Lau Sạch Khô Nhanh - Hàng Chính Hãng VinBuyDưới đây là các lý do mà chị em nên dùng cây lau nhà tự vắt VinBuyCây lau nhà...",176220,178000,,1780,1,45,,available,,1000,,4224691,VinBuy
143000135,2721781083667,"Ổ Cắm Điện Đa Năng CubeZ Shoptida ----------Bảo hành 12 tháng , 1 đổi 1 trong 30 ngày đầu----------Sử dụng chịu tải cao dùng tiện cho du lịch, văn phòng, và gia đình----------    ...",369000,469000,,100000,21,188,,available,,1000,,5055663,Shoptida
186554008,1418614005173,"Khăn Tắm Nén Du Lịch 70 x 140mm Dạng Viên Nén Làm Từ Cotton Tự Nhiên Sử Dụng Nhiều Lần----------------------------------1. ĐẶC ĐIỂM NỔI BẬT- Khăn tắm nén du lịch làm từ 100% sợi cotton tự nhiên, không...",19000,19000,,0,0,0,,available,,1000,,111461,OEM
146262021,5300129573378,"GGOMi Hàn Quốc - 27 năm chuyên về đồ dùng nhà bếpThương hiệu GGOMi là thương hiệu trực thuộc công ty Grandia Hàn Quốc.Được thành lập vào năm 1992, Grandia đã là một công ty đồ dùng nhà bếp trong 27 ...",98000,98000,,0,0,36,,available,,1000,,296165,GGOMI
104681303,7282357584801,"    *Thông số kỹ thuật:Thương hiệu : MyJaeMàu sắc : XámChất liệu :Ống thiếc tráng nhựa, nhựa, polyesterKích thước: Chiều dài cây lau: 128cm, Bông lau: 33,5 x 10,5cmBao gồm...",229000,429000,,200000,47,91,,available,,1000,,3807547,MyJae
